id,County,Population
40033,"Cotton County, Oklahoma",5858
40075,"Kiowa County, Oklahoma",8886
40079,"Le Flore County, Oklahoma",50026
40089,"McCurtain County, Oklahoma",33016
40093,"Major County, Oklahoma",7692
40097,"Mayes County, Oklahoma",41044
40109,"Oklahoma County, Oklahoma",787216
40039,"Custer County, Oklahoma",29152
40085,"Love County, Oklahoma",10063
40009,"Beckham County, Oklahoma",22268
40023,"Choctaw County, Oklahoma",14807
40065,"Jackson County, Oklahoma",25063
40081,"Lincoln County, Oklahoma",34895
40117,"Pawnee County, Oklahoma",16412
40133,"Seminole County, Oklahoma",24832
40025,"Cimarron County, Oklahoma",2174
40011,"Blaine County, Oklahoma",9556
40029,"Coal County, Oklahoma",5581
40053,"Grant County, Oklahoma",4397
40073,"Kingfisher County, Oklahoma",15694
40087,"McClain County, Oklahoma",39247
40095,"Marshall County, Oklahoma",16505
40103,"Noble County, Oklahoma",11335
40105,"Nowata County, Oklahoma",10322
40131,"Rogers County, Oklahoma",91353
40135,"Sequoyah County, Oklahoma",41709
40003,"Alfalfa County, Oklahoma",5847
40151,"Woods County, Oklahoma",9043
40027,"Cleveland County, Oklahoma",279274
40107,"Okfuskee County, Oklahoma",12067
40005,"Atoka County, Oklahoma",13823
41061,"Union County, Oregon",26337
41047,"Marion County, Oregon",339641
41019,"Douglas County, Oregon",109114
41031,"Jefferson County, Oregon",23607
41053,"Polk County, Oregon",83037
41017,"Deschutes County, Oregon",186251
41043,"Linn County, Oregon",125048
41071,"Yamhill County, Oregon",104831
41001,"Baker County, Oregon",16019
41035,"Klamath County, Oregon",66921
41041,"Lincoln County, Oregon",48547
41003,"Benton County, Oregon",91107
41013,"Crook County, Oregon",23011
41055,"Sherman County, Oregon",1642
41025,"Harney County, Oregon",7267
41045,"Malheur County, Oregon",30412
41063,"Wallowa County, Oregon",7004
41069,"Wheeler County, Oregon",1415
41049,"Morrow County, Oregon",11303
41011,"Coos County, Oregon",63686
41015,"Curry County, Oregon",22650
41021,"Gilliam County, Oregon",1878
41027,"Hood River County, Oregon",23209
41037,"Lake County, Oregon",7837
41051,"Multnomah County, Oregon",804606
42103,"Pike County, Pennsylvania",55453
42109,"Snyder County, Pennsylvania",40483
42115,"Susquehanna County, Pennsylvania",40970
42039,"Crawford County, Pennsylvania",85665
42049,"Erie County, Pennsylvania",273835
42057,"Fulton County, Pennsylvania",14506
42067,"Juniata County, Pennsylvania",24624
42107,"Schuylkill County, Pennsylvania",142674
42131,"Wyoming County, Pennsylvania",27327
42001,"Adams County, Pennsylvania",102470
42005,"Armstrong County, Pennsylvania",65867
42035,"Clinton County, Pennsylvania",38915
42025,"Carbon County, Pennsylvania",63887
42027,"Centre County, Pennsylvania",161960
42097,"Northumberland County, Pennsylvania",91761
42095,"Northampton County, Pennsylvania",302809
42121,"Venango County, Pennsylvania",51818
42007,"Beaver County, Pennsylvania",165833
42069,"Lackawanna County, Pennsylvania",210652
42083,"McKean County, Pennsylvania",41401
42051,"Fayette County, Pennsylvania",131302
42091,"Montgomery County, Pennsylvania",823823
42033,"Clearfield County, Pennsylvania",79908
42075,"Lebanon County, Pennsylvania",139729
42081,"Lycoming County, Pennsylvania",114330
42093,"Montour County, Pennsylvania",18259
42123,"Warren County, Pennsylvania",39756
42019,"Butler County, Pennsylvania",186899
42047,"Elk County, Pennsylvania",30340
42071,"Lancaster County, Pennsylvania",540999
42085,"Mercer County, Pennsylvania",111518
42105,"Potter County, Pennsylvania",16806
42117,"Tioga County, Pennsylvania",40944
44005,"Newport County, Rhode Island",82801
44007,"Providence County, Rhode Island",635737
44001,"Bristol County, Rhode Island",48764
45003,"Aiken County, South Carolina",168301
45005,"Allendale County, South Carolina",9024
45037,"Edgefield County, South Carolina",26927
45023,"Chester County, South Carolina",32311
45029,"Colleton County, South Carolina",37585
45067,"Marion County, South Carolina",31308
45063,"Lexington County, South Carolina",290278
45073,"Oconee County, South Carolina",77528
45015,"Berkeley County, South Carolina",215044
45019,"Charleston County, South Carolina",401165
45043,"Georgetown County, South Carolina",61952
45069,"Marlboro County, South Carolina",26753
45007,"Anderson County, South Carolina",198064
45025,"Chesterfield County, South Carolina",45953
45047,"Greenwood County, South Carolina",70411
45051,"Horry County, South Carolina",332172
45055,"Kershaw County, South Carolina",65112
45075,"Orangeburg County, South Carolina",87687
45083,"Spartanburg County, South Carolina",307617
45009,"Bamberg County, South Carolina",14376
45013,"Beaufort County, South Carolina",186095
45017,"Calhoun County, South Carolina",14663
45033,"Dillon County, South Carolina",30689
45081,"Saluda County, South Carolina",20303
45079,"Richland County, South Carolina",411357
45039,"Fairfield County, South Carolina",22565
45049,"Hampton County, South Carolina",19564
45045,"Greenville County, South Carolina",507003
45057,"Lancaster County, South Carolina",92308
45035,"Dorchester County, South Carolina",158299
45041,"Florence County, South Carolina",138475
45059,"Laurens County, South Carolina",66846
45065,"McCormick County, South Carolina",9531
45077,"Pickens County, South Carolina",124029
45087,"Union County, South Carolina",27490
45089,"Williamsburg County, South Carolina",31324
46003,"Aurora County, South Dakota",2763
46051,"Grant County, South Dakota",7149
46123,"Tripp County, South Dakota",5458
46137,"Ziebach County, South Dakota",2791
46115,"Spink County, South Dakota",6483
46009,"Bon Homme County, South Dakota",6929
46011,"Brookings County, South Dakota",34601
46047,"Fall River County, South Dakota",6747
46057,"Hamlin County, South Dakota",6025
46071,"Jackson County, South Dakota",3290
46033,"Custer County, South Dakota",8719
46069,"Hyde County, South Dakota",1319
46049,"Faulk County, South Dakota",2312
46067,"Hutchinson County, South Dakota",7308
46129,"Walworth County, South Dakota",5457
46017,"Buffalo County, South Dakota",2026
46037,"Day County, South Dakota",5486
46043,"Douglas County, South Dakota",2929
46063,"Harding County, South Dakota",1306
46089,"McPherson County, South Dakota",2297
46109,"Roberts County, South Dakota",10287
46119,"Sully County, South Dakota",1305
46083,"Lincoln County, South Dakota",56826
46079,"Lake County, South Dakota",12717
46081,"Lawrence County, South Dakota",25478
46029,"Codington County, South Dakota",28026
46019,"Butte County, South Dakota",10225
46031,"Corson County, South Dakota",4150
46045,"Edmunds County, South Dakota",3909
46021,"Campbell County, South Dakota",1485
46007,"Bennett County, South Dakota",3425
46055,"Haakon County, South Dakota",2018
46075,"Jones County, South Dakota",793
46093,"Meade County, South Dakota",27717
46125,"Turner County, South Dakota",8300
46013,"Brown County, South Dakota",38915
46061,"Hanson County, South Dakota",3399
46087,"McCook County, South Dakota",5548
46095,"Mellette County, South Dakota",2052
46101,"Moody County, South Dakota",6507
46103,"Pennington County, South Dakota",110685
46127,"Union County, South Dakota",15368
46097,"Miner County, South Dakota",2211
53003,"Asotin County, Washington",22421
53001,"Adams County, Washington",19594
53023,"Garfield County, Washington",2230
53045,"Mason County, Washington",63804
53057,"Skagit County, Washington",125612
53065,"Stevens County, Washington",44655
53063,"Spokane County, Washington",505505
53043,"Lincoln County, Washington",10574
53007,"Chelan County, Washington",76229
53031,"Jefferson County, Washington",31285
53035,"Kitsap County, Washington",265882
53033,"King County, Washington",2195502
53049,"Pacific County, Washington",21688
53051,"Pend Oreille County, Washington",13377
53055,"San Juan County, Washington",16788
53059,"Skamania County, Washington",11753
53075,"Whitman County, Washington",49231
53077,"Yakima County, Washington",249697
53009,"Clallam County, Washington",75392
53015,"Cowlitz County, Washington",106778
53019,"Ferry County, Washington",7578
53041,"Lewis County, Washington",78145
53017,"Douglas County, Washington",42023
53029,"Island County, Washington",82866
53053,"Pierce County, Washington",877013
53021,"Franklin County, Washington",92009
53071,"Walla Walla County, Washington",60365
53073,"Whatcom County, Washington",220821
54023,"Grant County, West Virginia",11616
54027,"Hampshire County, West Virginia",23309
54009,"Brooke County, West Virginia",22459
54017,"Doddridge County, West Virginia",8560
54031,"Hardy County, West Virginia",13805
54049,"Marion County, West Virginia",56355
54059,"Mingo County, West Virginia",24290
54029,"Hancock County, West Virginia",29383
54051,"Marshall County, West Virginia",31308
54067,"Nicholas County, West Virginia",25078
54093,"Tucker County, West Virginia",6982
54095,"Tyler County, West Virginia",8811
54087,"Roane County, West Virginia",14020
54091,"Taylor County, West Virginia",16864
54107,"Wood County, West Virginia",84960
54021,"Gilmer County, West Virginia",8041
54053,"Mason County, West Virginia",26820
54063,"Monroe County, West Virginia",13401
54073,"Pleasants County, West Virginia",7482
54011,"Cabell County, West Virginia",94339
54037,"Jefferson County, West Virginia",56506
54045,"Logan County, West Virginia",33154
54071,"Pendleton County, West Virginia",7001
54033,"Harrison County, West Virginia",67908
54069,"Ohio County, West Virginia",42143
54013,"Calhoun County, West Virginia",7295
54065,"Morgan County, West Virginia",17709
54081,"Raleigh County, West Virginia",75252
54079,"Putnam County, West Virginia",56610
54001,"Barbour County, West Virginia",16633
54047,"McDowell County, West Virginia",18661
54099,"Wayne County, West Virginia",40303
54035,"Jackson County, West Virginia",28907
54055,"Mercer County, West Virginia",59919
54097,"Upshur County, West Virginia",24502
54101,"Webster County, West Virginia",8386
54003,"Berkeley County, West Virginia",115329
54019,"Fayette County, West Virginia",43576
55051,"Iron County, Wisconsin",5687
55019,"Clark County, Wisconsin",34579
55109,"St. Croix County, Wisconsin",88732
55083,"Oconto County, Wisconsin",37646
55069,"Lincoln County, Wisconsin",27744
55135,"Waupaca County, Wisconsin",51245
55005,"Barron County, Wisconsin",45229
55113,"Sawyer County, Wisconsin",16399
55047,"Green Lake County, Wisconsin",18755
55099,"Price County, Wisconsin",13416
55077,"Marquette County, Wisconsin",15304
55075,"Marinette County, Wisconsin",40391
55079,"Milwaukee County, Wisconsin",951226
29205,"Shelby County, Missouri",6013
29225,"Webster County, Missouri",38655
29005,"Atchison County, Missouri",5229
29013,"Bates County, Missouri",16296
29015,"Benton County, Missouri",19107
29035,"Carter County, Missouri",6147
29057,"Dade County, Missouri",7578
55101,"Racine County, Wisconsin",195602
55139,"Winnebago County, Wisconsin",170411
55041,"Forest County, Wisconsin",8995
55045,"Green County, Wisconsin",36896
55107,"Rusk County, Wisconsin",14132
55115,"Shawano County, Wisconsin",40904
55067,"Langlade County, Wisconsin",19146
55087,"Outagamie County, Wisconsin",185700
55123,"Vernon County, Wisconsin",30633
55021,"Columbia County, Wisconsin",57133
55061,"Kewaunee County, Wisconsin",20387
55009,"Brown County, Wisconsin",261368
55035,"Eau Claire County, Wisconsin",103514
55085,"Oneida County, Wisconsin",35381
55095,"Polk County, Wisconsin",43438
55129,"Washburn County, Wisconsin",15688
55133,"Waukesha County, Wisconsin",400475
55127,"Walworth County, Wisconsin",103074
55023,"Crawford County, Wisconsin",16235
55057,"Juneau County, Wisconsin",26478
55111,"Sauk County, Wisconsin",63922
55131,"Washington County, Wisconsin",134925
55017,"Chippewa County, Wisconsin",63892
55025,"Dane County, Wisconsin",536078
55031,"Douglas County, Wisconsin",43295
55053,"Jackson County, Wisconsin",20522
55049,"Iowa County, Wisconsin",23618
55089,"Ozaukee County, Wisconsin",88597
55097,"Portage County, Wisconsin",70632
55105,"Rock County, Wisconsin",162152
55119,"Taylor County, Wisconsin",20325
55001,"Adams County, Wisconsin",20094
55007,"Bayfield County, Wisconsin",14993
55081,"Monroe County, Wisconsin",45771
55141,"Wood County, Wisconsin",73112
55003,"Ashland County, Wisconsin",15617
55037,"Florence County, Wisconsin",4314
55055,"Jefferson County, Wisconsin",84701
56005,"Campbell County, Wyoming",47409
56023,"Lincoln County, Wyoming",19274
56025,"Natrona County, Wyoming",80333
56009,"Converse County, Wyoming",13921
56027,"Niobrara County, Wyoming",2422
56037,"Sweetwater County, Wyoming",43521
47177,"Warren County, Tennessee",40702
47179,"Washington County, Tennessee",127805
47183,"Weakley County, Tennessee",33510
47005,"Benton County, Tennessee",16140
47007,"Bledsoe County, Tennessee",14836
47013,"Campbell County, Tennessee",39797
47015,"Cannon County, Tennessee",14178
47083,"Houston County, Tennessee",8164
47119,"Maury County, Tennessee",91976
48373,"Polk County, Texas",48913
48391,"Refugio County, Texas",7145
48467,"Van Zandt County, Texas",55103
48055,"Caldwell County, Texas",42144
48487,"Wilbarger County, Texas",12833
48317,"Martin County, Texas",5649
29115,"Linn County, Missouri",12113
29091,"Howell County, Missouri",40104
29101,"Johnson County, Missouri",53682
29105,"Laclede County, Missouri",35531
29125,"Maries County, Missouri",8803
29161,"Phelps County, Missouri",44630
29165,"Platte County, Missouri",100682
29187,"St. Francois County, Missouri",66643
29510,"St. Louis city, Missouri",308174
29003,"Andrew County, Missouri",17503
29023,"Butler County, Missouri",42656
29033,"Carroll County, Missouri",8781
29061,"Daviess County, Missouri",8295
29087,"Holt County, Missouri",4432
29127,"Marion County, Missouri",28608
29151,"Osage County, Missouri",13615
29181,"Ripley County, Missouri",13567
29219,"Warren County, Missouri",34453
29221,"Washington County, Missouri",24860
29043,"Christian County, Missouri",85658
29063,"DeKalb County, Missouri",12526
29081,"Harrison County, Missouri",8491
29107,"Lafayette County, Missouri",32597
29001,"Adair County, Missouri",25369
29199,"Scotland County, Missouri",4902
29211,"Sullivan County, Missouri",6247
29045,"Clark County, Missouri",6779
29097,"Jasper County, Missouri",119920
29111,"Lewis County, Missouri",9955
29119,"McDonald County, Missouri",22782
29157,"Perry County, Missouri",19191
29167,"Polk County, Missouri",31748
29177,"Ray County, Missouri",22875
30041,"Hill County, Montana",16436
30015,"Chouteau County, Montana",5732
30053,"Lincoln County, Montana",19537
30067,"Park County, Montana",16352
30103,"Treasure County, Montana",668
30005,"Blaine County, Montana",6719
30097,"Sweet Grass County, Montana",3670
30099,"Teton County, Montana",6086
30079,"Prairie County, Montana",1252
30035,"Glacier County, Montana",13732
30025,"Fallon County, Montana",2921
30037,"Golden Valley County, Montana",728
30093,"Silver Bow County, Montana",34770
30095,"Stillwater County, Montana",9466
30043,"Jefferson County, Montana",11917
30039,"Granite County, Montana",3311
30107,"Wheatland County, Montana",2142
30057,"Madison County, Montana",8302
30091,"Sheridan County, Montana",3483
30011,"Carter County, Montana",1331
30003,"Big Horn County, Montana",13387
30047,"Lake County, Montana",30013
30049,"Lewis and Clark County, Montana",67805
30073,"Pondera County, Montana",5994
30111,"Yellowstone County, Montana",159008
30063,"Missoula County, Montana",117309
48501,"Yoakum County, Texas",8631
48189,"Hale County, Texas",33826
48419,"Shelby County, Texas",25349
48387,"Red River County, Texas",12171
48399,"Runnels County, Texas",10277
48435,"Sutton County, Texas",3824
48451,"Tom Green County, Texas",117986
48469,"Victoria County, Texas",92109
48481,"Wharton County, Texas",41577
48485,"Wichita County, Texas",131596
48033,"Borden County, Texas",613
48315,"Marion County, Texas",10017
48323,"Maverick County, Texas",58174
48181,"Grayson County, Texas",131014
48297,"Live Oak County, Texas",12139
48363,"Palo Pinto County, Texas",28540
48255,"Karnes County, Texas",15545
48123,"DeWitt County, Texas",20340
48059,"Callahan County, Texas",13856
48067,"Cass County, Texas",30059
48183,"Gregg County, Texas",123443
48313,"Madison County, Texas",14197
48303,"Lubbock County, Texas",304808
48257,"Kaufman County, Texas",123804
48259,"Kendall County, Texas",43769
48153,"Floyd County, Texas",5803
48017,"Bailey County, Texas",7100
48071,"Chambers County, Texas",41305
48027,"Bell County, Texas",348574
48061,"Cameron County, Texas",421666
48117,"Deaf Smith County, Texas",18736
48141,"El Paso County, Texas",836062
48283,"La Salle County, Texas",7416
48443,"Terrell County, Texas",896
48457,"Tyler County, Texas",21518
48483,"Wheeler County, Texas",5338
48009,"Archer County, Texas",8716
48043,"Brewster County, Texas",9231
48215,"Hidalgo County, Texas",855176
48423,"Smith County, Texas",227449
48105,"Crockett County, Texas",3484
48207,"Haskell County, Texas",5726
48227,"Howard County, Texas",36349
48333,"Mills County, Texas",4889
48337,"Montague County, Texas",19489
48365,"Panola County, Texas",23327
48403,"Sabine County, Texas",10471
48421,"Sherman County, Texas",3059
48437,"Swisher County, Texas",7432
48231,"Hunt County, Texas",94162
48063,"Camp County, Texas",12878
48195,"Hansford County, Texas",5520
48187,"Guadalupe County, Texas",158966
48077,"Clay County, Texas",10403
48205,"Hartley County, Texas",5669
48383,"Reagan County, Texas",3766
48217,"Hill County, Texas",35689
48293,"Limestone County, Texas",23417
48347,"Nacogdoches County, Texas",65339
48369,"Parmer County, Texas",9718
48367,"Parker County, Texas",133811
30081,"Ravalli County, Montana",42512
30105,"Valley County, Montana",7471
30013,"Cascade County, Montana",81625
30027,"Fergus County, Montana",11221
30033,"Garfield County, Montana",1036
30061,"Mineral County, Montana",4251
30069,"Petroleum County, Montana",453
30077,"Powell County, Montana",6854
30089,"Sanders County, Montana",11681
30109,"Wibaux County, Montana",1122
30031,"Gallatin County, Montana",108063
30059,"Meagher County, Montana",1888
30009,"Carbon County, Montana",10597
30001,"Beaverhead County, Montana",9415
30029,"Flathead County, Montana",99899
30065,"Musselshell County, Montana",4766
31083,"Harlan County, Nebraska",3415
31185,"York County, Nebraska",13745
31019,"Buffalo County, Nebraska",49209
31037,"Colfax County, Nebraska",10714
31087,"Hitchcock County, Nebraska",2815
31141,"Platte County, Nebraska",33174
31143,"Polk County, Nebraska",5225
31013,"Box Butte County, Nebraska",10970
31017,"Brown County, Nebraska",3015
31161,"Sheridan County, Nebraska",5231
31109,"Lancaster County, Nebraska",313158
31129,"Nuckolls County, Nebraska",4244
31007,"Banner County, Nebraska",722
31063,"Frontier County, Nebraska",2640
31055,"Douglas County, Nebraska",560617
31147,"Richardson County, Nebraska",7961
31089,"Holt County, Nebraska",10177
31065,"Furnas County, Nebraska",4747
31151,"Saline County, Nebraska",14270
31173,"Thurston County, Nebraska",7181
31177,"Washington County, Nebraska",20361
31031,"Cherry County, Nebraska",5779
31053,"Dodge County, Nebraska",36665
31069,"Garden County, Nebraska",1864
31123,"Morrill County, Nebraska",4781
31127,"Nemaha County, Nebraska",6973
31171,"Thomas County, Nebraska",645
31043,"Dakota County, Nebraska",20173
31003,"Antelope County, Nebraska",6341
31029,"Chase County, Nebraska",3783
31035,"Clay County, Nebraska",6203
31041,"Custer County, Nebraska",10826
31061,"Franklin County, Nebraska",2987
31081,"Hamilton County, Nebraska",9215
31095,"Jefferson County, Nebraska",7144
31101,"Keith County, Nebraska",8068
31115,"Loup County, Nebraska",605
31135,"Perkins County, Nebraska",2901
31155,"Saunders County, Nebraska",21165
31157,"Scotts Bluff County, Nebraska",36074
31103,"Keya Paha County, Nebraska",760
31105,"Kimball County, Nebraska",3633
31111,"Lincoln County, Nebraska",35263
48377,"Presidio County, Texas",6975
48465,"Val Verde County, Texas",48969
48109,"Culberson County, Texas",2214
48135,"Ector County, Texas",160579
48169,"Garza County, Texas",6070
48173,"Glasscock County, Texas",1510
48185,"Grimes County, Texas",27984
48085,"Collin County, Texas",973977
48005,"Angelina County, Texas",87322
48101,"Cottle County, Texas",1642
48209,"Hays County, Texas",213366
48039,"Brazoria County, Texas",360677
48129,"Donley County, Texas",3342
48013,"Atascosa County, Texas",49528
48353,"Nolan County, Texas",14904
48229,"Hudspeth County, Texas",4415
48475,"Ward County, Texas",11658
48203,"Harrison County, Texas",66580
48327,"Menard County, Texas",2119
48149,"Fayette County, Texas",25141
48491,"Williamson County, Texas",547604
48233,"Hutchinson County, Texas",21344
48343,"Morris County, Texas",12373
48361,"Orange County, Texas",84069
48495,"Winkler County, Texas",7867
48201,"Harris County, Texas",4646630
48053,"Burnet County, Texas",46530
48171,"Gillespie County, Texas",26459
48113,"Dallas County, Texas",2606868
48311,"McMullen County, Texas",774
48503,"Young County, Texas",18036
48251,"Johnson County, Texas",167212
48223,"Hopkins County, Texas",36486
48357,"Ochiltree County, Texas",10131
48275,"Knox County, Texas",3705
48309,"McLennan County, Texas",251089
48095,"Concho County, Texas",3266
48137,"Edwards County, Texas",1918
48133,"Eastland County, Texas",18273
48243,"Jeff Davis County, Texas",2241
48247,"Jim Hogg County, Texas",5231
48339,"Montgomery County, Texas",571949
48127,"Dimmit County, Texas",10438
48479,"Webb County, Texas",273526
48011,"Armstrong County, Texas",1973
48069,"Castro County, Texas",7673
48273,"Kleberg County, Texas",30974
48097,"Cooke County, Texas",40041
48107,"Crosby County, Texas",5836
48151,"Fisher County, Texas",3856
48131,"Duval County, Texas",11268
48031,"Blanco County, Texas",11478
48241,"Jasper County, Texas",35506
48245,"Jefferson County, Texas",254340
48271,"Kinney County, Texas",3659
48359,"Oldham County, Texas",2094
48279,"Lamb County, Texas",13123
48295,"Lipscomb County, Texas",3398
48307,"McCulloch County, Texas",8057
48319,"Mason County, Texas",4186
48125,"Dickens County, Texas",2203
31139,"Pierce County, Nebraska",7144
31165,"Sioux County, Nebraska",1219
31021,"Burt County, Nebraska",6510
31025,"Cass County, Nebraska",25888
31039,"Cuming County, Nebraska",8952
31051,"Dixon County, Nebraska",5719
31057,"Dundy County, Nebraska",1913
31075,"Grant County, Nebraska",722
31077,"Greeley County, Nebraska",2382
31079,"Hall County, Nebraska",61265
31085,"Hayes County, Nebraska",893
31131,"Otoe County, Nebraska",15949
31145,"Red Willow County, Nebraska",10768
31027,"Cedar County, Nebraska",8498
31045,"Dawes County, Nebraska",8810
31097,"Johnson County, Nebraska",5161
31033,"Cheyenne County, Nebraska",9604
31047,"Dawson County, Nebraska",23733
31071,"Garfield County, Nebraska",2001
31117,"McPherson County, Nebraska",395
31125,"Nance County, Nebraska",3544
31167,"Stanton County, Nebraska",5957
31175,"Valley County, Nebraska",4206
32001,"Churchill County, Nevada",24259
32005,"Douglas County, Nevada",48132
32027,"Pershing County, Nevada",6615
32011,"Eureka County, Nevada",1859
32013,"Humboldt County, Nevada",16828
32033,"White Pine County, Nevada",9679
32007,"Elko County, Nevada",52297
32023,"Nye County, Nevada",44380
32029,"Storey County, Nevada",3988
32003,"Clark County, Nevada",2182004
32019,"Lyon County, Nevada",54380
33005,"Cheshire County, New Hampshire",76042
33009,"Grafton County, New Hampshire",89777
33015,"Rockingham County, New Hampshire",306359
33019,"Sullivan County, New Hampshire",43104
33011,"Hillsborough County, New Hampshire",413035
33007,"Coos County, New Hampshire",31741
33003,"Carroll County, New Hampshire",48138
34021,"Mercer County, New Jersey",367922
34011,"Cumberland County, New Jersey",151906
34035,"Somerset County, New Jersey",329838
34029,"Ocean County, New Jersey",596415
34001,"Atlantic County, New Jersey",266105
34023,"Middlesex County, New Jersey",825920
34033,"Salem County, New Jersey",62990
34009,"Cape May County, New Jersey",93086
34007,"Camden County, New Jersey",506738
34039,"Union County, New Jersey",554033
34017,"Hudson County, New Jersey",670046
34019,"Hunterdon County, New Jersey",124823
34027,"Morris County, New Jersey",493379
35023,"Hidalgo County, New Mexico",4297
35031,"McKinley County, New Mexico",72438
35043,"Sandoval County, New Mexico",142704
35017,"Grant County, New Mexico",27669
35009,"Curry County, New Mexico",49732
48287,"Lee County, Texas",17058
48439,"Tarrant County, Texas",2049770
48001,"Anderson County, Texas",57810
48139,"Ellis County, Texas",173772
48239,"Jackson County, Texas",14816
48265,"Kerr County, Texas",51843
48331,"Milam County, Texas",24770
48093,"Comanche County, Texas",13529
48145,"Falls County, Texas",17272
48047,"Brooks County, Texas",7141
48015,"Austin County, Texas",29764
48261,"Kenedy County, Texas",568
48089,"Colorado County, Texas",21224
48409,"San Patricio County, Texas",67008
48381,"Randall County, Texas",134026
48411,"San Saba County, Texas",5991
48413,"Schleicher County, Texas",2983
48507,"Zavala County, Texas",12039
48057,"Calhoun County, Texas",21668
48155,"Foard County, Texas",1275
48175,"Goliad County, Texas",7565
48193,"Hamilton County, Texas",8332
48335,"Mitchell County, Texas",8523
48449,"Titus County, Texas",32640
48285,"Lavaca County, Texas",20021
48445,"Terry County, Texas",12528
48497,"Wise County, Texas",66290
48321,"Matagorda County, Texas",36774
48371,"Pecos County, Texas",15815
48397,"Rockwall County, Texas",97175
48441,"Taylor County, Texas",136870
48447,"Throckmorton County, Texas",1436
48471,"Walker County, Texas",72321
48499,"Wood County, Texas",44366
48007,"Aransas County, Texas",24462
48079,"Cochran County, Texas",2887
48081,"Coke County, Texas",3303
48099,"Coryell County, Texas",75280
48211,"Hemphill County, Texas",3994
48341,"Moore County, Texas",21399
48375,"Potter County, Texas",119674
48405,"San Augustine County, Texas",8286
48417,"Shackelford County, Texas",3296
48427,"Starr County, Texas",64078
48461,"Upton County, Texas",3659
48049,"Brown County, Texas",37855
48191,"Hall County, Texas",3048
48159,"Franklin County, Texas",10716
48163,"Frio County, Texas",19871
48281,"Lampasas County, Texas",20862
50019,"Orleans County, Vermont",26901
50013,"Grand Isle County, Vermont",7022
50007,"Chittenden County, Vermont",162646
50015,"Lamoille County, Vermont",25318
50011,"Franklin County, Vermont",49116
50005,"Caledonia County, Vermont",30234
50025,"Windham County, Vermont",42823
50003,"Bennington County, Vermont",35746
50001,"Addison County, Vermont",36882
50009,"Essex County, Vermont",6200
35015,"Eddy County, New Mexico",57732
35033,"Mora County, New Mexico",4536
35045,"San Juan County, New Mexico",126515
28009,"Benton County, Mississippi",8232
28037,"Franklin County, Mississippi",7733
28027,"Coahoma County, Mississippi",23255
28061,"Jasper County, Mississippi",16505
28067,"Jones County, Mississippi",68352
28147,"Walthall County, Mississippi",14477
28095,"Monroe County, Mississippi",35673
28115,"Pontotoc County, Mississippi",31618
28051,"Holmes County, Mississippi",17737
28005,"Amite County, Mississippi",12412
28089,"Madison County, Mississippi",104562
28013,"Calhoun County, Mississippi",14499
28091,"Marion County, Mississippi",24990
28141,"Tishomingo County, Mississippi",19441
28153,"Wayne County, Mississippi",20373
28041,"Greene County, Mississippi",13645
28093,"Marshall County, Mississippi",35599
28119,"Quitman County, Mississippi",7187
28109,"Pearl River County, Mississippi",55219
28079,"Leake County, Mississippi",22792
28099,"Neshoba County, Mississippi",29332
28121,"Rankin County, Mississippi",152677
28151,"Washington County, Mississippi",46057
28077,"Lawrence County, Mississippi",12633
28111,"Perry County, Mississippi",12006
28017,"Chickasaw County, Mississippi",17193
28015,"Carroll County, Mississippi",10070
28039,"George County, Mississippi",23917
28043,"Grenada County, Mississippi",21088
28063,"Jefferson County, Mississippi",7225
28101,"Newton County, Mississippi",21360
28117,"Prentiss County, Mississippi",25255
28125,"Sharkey County, Mississippi",4404
28019,"Choctaw County, Mississippi",8277
28045,"Hancock County, Mississippi",46961
28057,"Itawamba County, Mississippi",23462
28055,"Issaquena County, Mississippi",1361
28059,"Jackson County, Mississippi",142376
28083,"Leflore County, Mississippi",29222
28143,"Tunica County, Mississippi",9988
28021,"Claiborne County, Mississippi",9089
28047,"Harrison County, Mississippi",204502
28075,"Lauderdale County, Mississippi",76279
28085,"Lincoln County, Mississippi",34320
28127,"Simpson County, Mississippi",26888
28159,"Winston County, Mississippi",18229
28007,"Attala County, Mississippi",18437
28073,"Lamar County, Mississippi",61969
28081,"Lee County, Mississippi",85072
28135,"Tallahatchie County, Mississippi",14158
28129,"Smith County, Mississippi",16009
28149,"Warren County, Mississippi",46519
28023,"Clarke County, Mississippi",15770
28097,"Montgomery County, Mississippi",10068
28105,"Oktibbeha County, Mississippi",49512
50023,"Washington County, Vermont",58350
49027,"Millard County, Utah",12854
49045,"Tooele County, Utah",67397
49053,"Washington County, Utah",165811
49025,"Kane County, Utah",7484
49043,"Summit County, Utah",41103
49019,"Grand County, Utah",9640
49031,"Piute County, Utah",1866
49033,"Rich County, Utah",2389
49051,"Wasatch County, Utah",31708
49001,"Beaver County, Utah",6517
49003,"Box Elder County, Utah",53946
49021,"Iron County, Utah",51213
49039,"Sanpete County, Utah",29850
49041,"Sevier County, Utah",21280
49057,"Weber County, Utah",251498
49037,"San Juan County, Utah",15302
49035,"Salt Lake County, Utah",1133646
49009,"Daggett County, Utah",613
49055,"Wayne County, Utah",2689
49007,"Carbon County, Utah",20308
49029,"Morgan County, Utah",11664
49005,"Cache County, Utah",124165
49023,"Juab County, Utah",11301
51095,"James City County, Virginia",74916
51167,"Russell County, Virginia",27141
51173,"Smyth County, Virginia",30767
